"Year","Month","Inches of Precipitation"
"2017","JUL",""
"2017","AUG",""
"2017","SEP",""
"2017","OCT","0.26"
"2017","NOV","1.71"
"2017","DEC","6.53"
"2017","JAN","5.77"
"2017","FEB","0.01"
"2017","MAR","2.30"
"2017","APR","0.96"
"2017","MAY","2.38"
"2017","JUN","0.00"
"2017","JUL","0.00"
"2017","AUG","0.14"
"2017","SEP","0.00"
"2017","OCT","0.00"
"2017","NOV","1.19"
"2017","DEC","3.78"
"2017","JAN","1.18"
"2017","FEB","0.00"
"2017","MAR","1.33"
"2017","APR","1.36"
"2017","MAY","0.25"
"2017","JUN","0.00"
"2017","JUL","0.00"
"2017","AUG","0.05"
"2017","SEP","0.00"
"2017","OCT","0.01"
"2017","NOV","1.46"
"2017","DEC","3.78"
"2017","JAN","2.44"
"2017","FEB","0.00"
"2017","MAR","1.33"
"2017","APR","0.72"
"2017","MAY","0.23"
"2017","JUN","0.00"
"2017","JUL","0.00"
"2017","AUG","0.05"
"2017","SEP","0.00"
"2017","OCT","0.01"
"2017","NOV","0.99"
"2017","DEC","2.02"
"2017","JAN","2.38"
"2017","FEB","0.00"
"2017","MAR","2.06"
"2017","APR","1.20"
"2017","MAY","0.13"
"2017","JUN","0.00"
"2017","JUL","0.00"
"2017","AUG","0.01"
"2017","SEP","0.00"
"2017","OCT",""
"2017","NOV",""
"2017","DEC",""
"2017","JAN",""
"2017","FEB",""
"2017","MAR",""
"2017","APR",""
"2017","MAY",""
"2017","JUN",""
"2017","JUL",""
"2017","AUG",""
"2017","SEP",""
"2017","OCT",""
"2017","NOV",""
"2017","DEC",""
"2017","JAN",""
"2017","FEB",""
"2017","MAR",""
"2017","APR",""
"2017","MAY",""
"2017","JUN",""
"2017","JUL",""
"2017","AUG",""
"2017","SEP",""
"2017","OCT","0.31"
"2017","NOV","0.10"
"2017","DEC","1.33"
"2017","JAN","1.79"
"2017","FEB","0.14"
"2017","MAR","2.10"
"2017","APR","1.10"
"2017","MAY","1.26"
"2017","JUN","0.48"
"2017","JUL","0.00"
"2017","AUG","0.12"
"2017","SEP","0.00"
"2017","OCT","0.12"
"2017","NOV","0.14"
"2017","DEC","1.92"
"2017","JAN","1.48"
"2017","FEB","0.06"
"2017","MAR","1.52"
"2017","APR","0.93"
"2017","MAY","1.95"
"2017","JUN","0.28"
"2017","JUL","0.04"
"2017","AUG","0.11"
"2017","SEP","0.01"
"2017","OCT","0.01"
"2017","NOV","0.55"
"2017","DEC","4.38"
"2017","JAN","2.88"
"2017","FEB","0.00"
"2017","MAR","5.29"
"2017","APR","2.24"
"2017","MAY","2.34"
"2017","JUN","0.17"
"2017","JUL","0.01"
"2017","AUG","0.00"
"2017","SEP","0.01"
"2017","OCT","0.17"
"2017","NOV","3.16"
"2017","DEC","14.33"
"2017","JAN","7.14"
"2017","FEB","0.09"
"2017","MAR","8.58"
"2017","APR","4.20"
"2017","MAY","4.62"
"2017","JUN","0.46"
"2017","JUL","0.03"
"2017","AUG","0.00"
"2017","SEP","0.20"
"2017","OCT","0.32"
"2017","NOV","1.94"
"2017","DEC","15.43"
"2017","JAN","6.50"
"2017","FEB","0.00"
"2017","MAR","5.77"
"2017","APR","2.38"
"2017","MAY","4.80"
"2017","JUN","0.17"
"2017","JUL","0.00"
"2017","AUG","0.10"
"2017","SEP","0.00"
"2017","OCT","0.57"
"2017","NOV","0.92"
"2017","DEC","16.10"
"2017","JAN","13.03"
"2017","FEB","0.02"
"2017","MAR","9.11"
"2017","APR","1.86"
"2017","MAY","8.49"
"2017","JUN","0.46"
"2017","JUL","0.00"
"2017","AUG","1.90"
"2017","SEP","0.00"
"2017","OCT","0.20"
"2017","NOV","0.15"
"2017","DEC","7.23"
"2017","JAN","1.89"
"2017","FEB","0.00"
"2017","MAR","7.87"
"2017","APR","2.02"
"2017","MAY","2.53"
"2017","JUN","0.31"
"2017","JUL","0.69"
"2017","AUG","0.00"
"2017","SEP","0.00"
"2017","OCT","0.26"
"2017","NOV","1.30"
"2017","DEC","6.51"
"2017","JAN","0.74"
"2017","FEB","0.02"
"2017","MAR","3.30"
"2017","APR","1.59"
"2017","MAY","2.86"
"2017","JUN","0.27"
"2017","JUL","0.28"
"2017","AUG","0.06"
"2017","SEP","0.00"
"2017","OCT","0.01"
"2017","NOV","0.96"
"2017","DEC","5.47"
"2017","JAN","2.83"
"2017","FEB","0.00"
"2017","MAR","1.12"
"2017","APR","1.47"
"2017","MAY","1.71"
"2017","JUN","0.00"
"2017","JUL","0.00"
"2017","AUG","0.00"
"2017","SEP","0.00"
"2017","OCT","0.05"
"2017","NOV","1.64"
"2017","DEC","8.37"
"2017","JAN","3.98"
"2017","FEB","0.00"
"2017","MAR","5.68"
"2017","APR","3.08"
"2017","MAY","3.07"
"2017","JUN","0.15"
"2017","JUL","0.00"
"2017","AUG","0.00"
"2017","SEP","0.00"
"2017","OCT","0.00"
"2017","NOV","2.60"
"2017","DEC","9.40"
"2017","JAN","4.27"
"2017","FEB","0.04"
"2017","MAR","7.66"
"2017","APR","4.79"
"2017","MAY","4.52"
"2017","JUN","0.01"
"2017","JUL","0.00"
"2017","AUG","0.00"
"2017","SEP","0.01"
"2017","OCT","0.00"
"2017","NOV","0.52"
"2017","DEC","7.03"
"2017","JAN","1.45"
"2017","FEB","0.00"
"2017","MAR","1.66"
"2017","APR","1.27"
"2017","MAY","0.78"
"2017","JUN","0.01"
"2017","JUL","0.00"
"2017","AUG","0.28"
"2017","SEP","0.00"
"2017","OCT","0.03"
"2017","NOV",""
"2017","DEC","10.03"
"2017","JAN","7.08"
"2017","FEB","0.00"
"2017","MAR","5.63"
"2017","APR","2.30"
"2017","MAY","5.23"
"2017","JUN","0.35"
"2017","JUL","0.00"
"2017","AUG","0.00"
"2017","SEP","0.00"
"2017","OCT","0.36"
"2017","NOV","1.35"
"2017","DEC","15.52"
"2017","JAN","7.59"
"2017","FEB","0.09"
"2017","MAR","5.13"
"2017","APR","2.85"
"2017","MAY","4.74"
"2017","JUN","0.27"
"2017","JUL","0.10"
"2017","AUG","0.03"
"2017","SEP","0.05"
"2017","OCT","0.09"
"2017","NOV","4.77"
"2017","DEC","11.52"
"2017","JAN","4.29"
"2017","FEB","0.43"
"2017","MAR","7.81"
"2017","APR","4.77"
"2017","MAY","5.60"
"2017","JUN","0.23"
"2017","JUL","0.02"
"2017","AUG","0.15"
"2017","SEP","0.06"
"2017","OCT","0.09"
"2017","NOV","0.40"
"2017","DEC","7.42"
"2017","JAN","4.21"
"2017","FEB","0.00"
"2017","MAR","7.62"
"2017","APR","3.93"
"2017","MAY","4.42"
"2017","JUN","0.13"
"2017","JUL","0.00"
"2017","AUG","0.00"
"2017","SEP","0.03"
"2017","OCT","0.08"
"2017","NOV","1.52"
"2017","DEC","11.32"
"2017","JAN","5.11"
"2017","FEB","0.00"
"2017","MAR","8.00"
"2017","APR","4.33"
"2017","MAY","3.30"
"2017","JUN","0.14"
"2017","JUL","0.03"
"2017","AUG","0.00"
"2017","SEP","0.04"
"2017","OCT","0.07"
"2017","NOV","1.20"
"2017","DEC","12.39"
"2017","JAN","5.69"
"2017","FEB","0.03"
"2017","MAR","7.26"
"2017","APR","4.28"
"2017","MAY","4.72"
"2017","JUN","0.00"
"2017","JUL","0.00"
"2017","AUG","0.00"
"2017","SEP","0.00"
"2017","OCT","0.04"
"2017","NOV","1.68"
"2017","DEC","11.54"
"2017","JAN","4.07"
"2017","FEB","0.00"
"2017","MAR","7.38"
"2017","APR","4.69"
"2017","MAY","4.11"
"2017","JUN","0.03"
"2017","JUL","0.00"
"2017","AUG","0.02"
"2017","SEP","0.02"
"2017","OCT",""
"2017","NOV",""
"2017","DEC",""
"2017","JAN",""
"2017","FEB",""
"2017","MAR",""
"2017","APR",""
"2017","MAY",""
"2017","JUN",""
"2017","JUL",""
"2017","AUG",""
"2017","SEP",""
"2017","OCT","0.04"
"2017","NOV","0.15"
"2017","DEC","2.71"
"2017","JAN",""
"2017","FEB","0.04"
"2017","MAR",""
"2017","APR",""
"2017","MAY",""
"2017","JUN","0.06"
"2017","JUL","0.04"
"2017","AUG","0.50"
"2017","SEP","0.00"
"2017","OCT","0.02"
"2017","NOV","1.54"
"2017","DEC","6.96"
"2017","JAN","2.52"
"2017","FEB","0.00"
"2017","MAR","4.20"
"2017","APR","2.13"
"2017","MAY","2.42"
"2017","JUN","0.00"
"2017","JUL","0.02"
"2017","AUG","0.00"
"2017","SEP","0.02"
"2017","OCT",""
"2017","NOV",""
"2017","DEC",""
"2017","JAN",""
"2017","FEB",""
"2017","MAR",""
"2017","APR",""
"2017","MAY",""
"2017","JUN",""
"2017","JUL",""
"2017","AUG",""
"2017","SEP",""
"2017","OCT",""
"2017","NOV",""
"2017","DEC",""
"2017","JAN",""
"2017","FEB",""
"2017","MAR",""
"2017","APR",""
"2017","MAY",""
"2017","JUN",""
"2017","JUL",""
"2017","AUG",""
"2017","SEP",""
"2017","OCT","0.32"
"2017","NOV",""
"2017","DEC","9.93"
"2017","JAN","5.56"
"2017","FEB","0.11"
"2017","MAR","3.78"
"2017","APR","2.34"
"2017","MAY","4.78"
"2017","JUN","1.15"
"2017","JUL","0.05"
"2017","AUG","0.06"
"2017","SEP","0.04"
"2017","OCT","0.21"
"2017","NOV","2.47"
"2017","DEC","6.25"
"2017","JAN","3.85"
"2017","FEB","0.12"
"2017","MAR","2.23"
"2017","APR","2.05"
"2017","MAY","3.17"
"2017","JUN","0.70"
"2017","JUL","0.48"
"2017","AUG","0.10"
"2017","SEP","0.00"
"2017","OCT","0.22"
"2017","NOV","1.60"
"2017","DEC","10.08"
"2017","JAN","5.30"
"2017","FEB","0.10"
"2017","MAR","5.26"
"2017","APR","1.56"
"2017","MAY","5.48"
"2017","JUN","0.49"
"2017","JUL","0.01"
"2017","AUG","0.13"
"2017","SEP","0.02"
"2017","OCT","0.64"
"2017","NOV","0.41"
"2017","DEC","4.53"
"2017","JAN","5.86"
"2017","FEB","0.14"
"2017","MAR","7.34"
"2017","APR","0.98"
"2017","MAY","5.10"
"2017","JUN","1.36"
"2017","JUL","0.59"
"2017","AUG","0.25"
"2017","SEP","0.00"
"2017","OCT",""
"2017","NOV",""
"2017","DEC",""
"2017","JAN",""
"2017","FEB",""
"2017","MAR",""
"2017","APR",""
"2017","MAY",""
"2017","JUN",""
"2017","JUL",""
"2017","AUG",""
"2017","SEP",""
"2017","OCT","0.05"
"2017","NOV","0.71"
"2017","DEC","12.01"
"2017","JAN","4.80"
"2017","FEB","0.00"
"2017","MAR","8.75"
"2017","APR","5.30"
"2017","MAY","4.23"
"2017","JUN","0.00"
"2017","JUL","0.00"
"2017","AUG","0.00"
"2017","SEP","0.03"
"2017","OCT","0.02"
"2017","NOV","0.60"
"2017","DEC","4.93"
"2017","JAN","1.96"
"2017","FEB","0.00"
"2017","MAR","1.78"
"2017","APR","0.43"
"2017","MAY","1.76"
"2017","JUN","0.41"
"2017","JUL","0.00"
"2017","AUG","0.25"
"2017","SEP","0.01"
"2017","OCT","0.05"
"2017","NOV",""
"2017","DEC","10.52"
"2017","JAN","4.01"
"2017","FEB","0.02"
"2017","MAR","9.95"
"2017","APR","4.93"
"2017","MAY","3.47"
"2017","JUN","0.14"
"2017","JUL","0.00"
"2017","AUG","0.00"
"2017","SEP","0.00"
"2017","OCT","0.07"
"2017","NOV",""
"2017","DEC","6.29"
"2017","JAN","2.70"
"2017","FEB","0.05"
"2017","MAR","6.39"
"2017","APR","3.60"
"2017","MAY","2.47"
"2017","JUN","0.09"
"2017","JUL","0.00"
"2017","AUG","0.00"
"2017","SEP","0.02"
"2017","OCT","0.18"
"2017","NOV","2.82"
"2017","DEC","13.96"
"2017","JAN","5.49"
"2017","FEB","0.02"
"2017","MAR","6.63"
"2017","APR","3.67"
"2017","MAY","6.23"
"2017","JUN","0.34"
"2017","JUL","0.00"
"2017","AUG","0.17"
"2017","SEP","0.00"
"2017","OCT","0.01"
"2017","NOV","0.85"
"2017","DEC","3.89"
"2017","JAN","1.20"
"2017","FEB","0.03"
"2017","MAR","2.43"
"2017","APR","1.74"
"2017","MAY","1.14"
"2017","JUN","0.41"
"2017","JUL","0.35"
"2017","AUG","0.10"
"2017","SEP","0.02"
"2017","OCT","0.00"
"2017","NOV","0.15"
"2017","DEC","10.90"
"2017","JAN","4.81"
"2017","FEB","0.00"
"2017","MAR","4.90"
"2017","APR","2.32"
"2017","MAY","4.37"
"2017","JUN","0.20"
"2017","JUL","0.00"
"2017","AUG","0.00"
"2017","SEP","0.01"
"2017","OCT",""
"2017","NOV",""
"2017","DEC",""
"2017","JAN",""
"2017","FEB",""
"2017","MAR",""
"2017","APR",""
"2017","MAY",""
"2017","JUN",""
"2017","JUL",""
"2017","AUG",""
"2017","SEP",""
"2017","OCT","0.15"
"2017","NOV","1.00"
"2017","DEC","9.48"
"2017","JAN","2.01"
"2017","FEB","0.00"
"2017","MAR","4.78"
"2017","APR","2.43"
"2017","MAY","3.97"
"2017","JUN","0.17"
"2017","JUL","0.05"
"2017","AUG","0.06"
"2017","SEP","0.00"
"2017","OCT","0.02"
"2017","NOV","1.00"
"2017","DEC","4.49"
"2017","JAN","1.66"
"2017","FEB","0.00"
"2017","MAR","2.09"
"2017","APR","0.32"
"2017","MAY","1.35"
"2017","JUN","0.08"
"2017","JUL","0.00"
"2017","AUG","0.00"
"2017","SEP","0.00"
"2017","OCT","0.81"
"2017","NOV","1.17"
"2017","DEC","4.02"
"2017","JAN","0.78"
"2017","FEB","0.08"
"2017","MAR","2.69"
"2017","APR","1.34"
"2017","MAY","1.30"
"2017","JUN","0.27"
"2017","JUL","0.14"
"2017","AUG","0.39"
"2017","SEP","0.00"
"2017","OCT","0.25"
"2017","NOV","2.61"
"2017","DEC","11.81"
"2017","JAN","5.80"
"2017","FEB","0.00"
"2017","MAR","1.94"
"2017","APR","2.02"
"2017","MAY","4.04"
"2017","JUN","0.07"
"2017","JUL","0.03"
"2017","AUG","0.00"
"2017","SEP","0.00"
"2017","OCT","0.12"
"2017","NOV",""
"2017","DEC","8.40"
"2017","JAN","3.80"
"2017","FEB","0.04"
"2017","MAR","10.24"
"2017","APR","4.20"
"2017","MAY","3.72"
"2017","JUN","0.08"
"2017","JUL","0.00"
"2017","AUG","0.00"
"2017","SEP","0.00"
"2017","OCT","0.00"
"2017","NOV","0.71"
"2017","DEC","4.73"
"2017","JAN","1.26"
"2017","FEB","0.00"
"2017","MAR","1.68"
"2017","APR","2.15"
"2017","MAY","0.32"
"2017","JUN","0.01"
"2017","JUL","0.00"
"2017","AUG","0.01"
"2017","SEP","0.00"
"2017","OCT","0.12"
"2017","NOV",""
"2017","DEC","12.96"
"2017","JAN","3.23"
"2017","FEB","0.12"
"2017","MAR","8.85"
"2017","APR","3.81"
"2017","MAY","3.54"
"2017","JUN","0.42"
"2017","JUL","0.07"
"2017","AUG","0.14"
"2017","SEP","0.05"
"2017","OCT","0.00"
"2017","NOV","0.66"
"2017","DEC","4.81"
"2017","JAN","0.92"
"2017","FEB","0.00"
"2017","MAR","1.31"
"2017","APR","0.33"
"2017","MAY","1.09"
"2017","JUN","0.06"
"2017","JUL","0.00"
"2017","AUG","0.09"
"2017","SEP","0.01"
"2017","OCT","0.27"
"2017","NOV","5.70"
"2017","DEC","17.07"
"2017","JAN","6.36"
"2017","FEB","0.55"
"2017","MAR","6.34"
"2017","APR","5.20"
"2017","MAY","6.36"
"2017","JUN","0.36"
"2017","JUL","0.00"
"2017","AUG","0.00"
"2017","SEP","0.00"
"2017","OCT",""
"2017","NOV",""
"2017","DEC","10.54"
"2017","JAN","2.31"
"2017","FEB","0.18"
"2017","MAR","6.85"
"2017","APR","3.90"
"2017","MAY","2.94"
"2017","JUN","0.00"
"2017","JUL","0.40"
"2017","AUG","0.35"
"2017","SEP","0.03"
"2017","OCT","0.60"
"2017","NOV","0.32"
"2017","DEC","8.54"
"2017","JAN","4.96"
"2017","FEB","0.03"
"2017","MAR","6.46"
"2017","APR","1.11"
"2017","MAY",""
"2017","JUN","0.65"
"2017","JUL","0.00"
"2017","AUG","0.09"
"2017","SEP","0.00"
"2017","OCT",""
"2017","NOV",""
"2017","DEC","2.89"
"2017","JAN","0.75"
"2017","FEB","0.02"
"2017","MAR","1.73"
"2017","APR","0.80"
"2017","MAY","0.87"
"2017","JUN","0.23"
"2017","JUL","0.06"
"2017","AUG","0.29"
"2017","SEP","0.03"
"2017","OCT",""
"2017","NOV",""
"2017","DEC",""
"2017","JAN",""
"2017","FEB",""
"2017","MAR",""
"2017","APR",""
"2017","MAY",""
"2017","JUN",""
"2017","JUL",""
"2017","AUG",""
"2017","SEP",""
"2017","OCT","0.10"
"2017","NOV","2.03"
"2017","DEC","12.08"
"2017","JAN","5.33"
"2017","FEB","0.00"
"2017","MAR","4.65"
"2017","APR","2.83"
"2017","MAY","5.91"
"2017","JUN","0.07"
"2017","JUL","0.00"
"2017","AUG","0.00"
"2017","SEP","0.04"
"2017","OCT",""
"2017","NOV","1.55"
"2017","DEC","5.28"
"2017","JAN","0.99"
"2017","FEB","0.24"
"2017","MAR","4.52"
"2017","APR","2.52"
"2017","MAY","1.10"
"2017","JUN","0.00"
"2017","JUL","0.00"
"2017","AUG","0.00"
"2017","SEP","0.00"
"2017","OCT","0.00"
"2017","NOV","2.12"
"2017","DEC","14.17"
"2017","JAN","3.19"
"2017","FEB","0.00"
"2017","MAR","8.44"
"2017","APR","3.88"
"2017","MAY","2.98"
"2017","JUN","0.17"
"2017","JUL","0.00"
"2017","AUG","0.04"
"2017","SEP","0.04"
"2017","OCT","0.00"
"2017","NOV","2.82"
"2017","DEC","8.92"
"2017","JAN","2.41"
"2017","FEB","0.00"
"2017","MAR","7.69"
"2017","APR","4.35"
"2017","MAY","2.61"
"2017","JUN","0.12"
"2017","JUL","0.03"
"2017","AUG","0.03"
"2017","SEP","0.07"
"2017","OCT","0.00"
"2017","NOV","1.09"
"2017","DEC","5.91"
"2017","JAN","1.42"
"2017","FEB","0.00"
"2017","MAR","4.30"
"2017","APR","2.19"
"2017","MAY","1.68"
"2017","JUN","0.00"
"2017","JUL","0.00"
"2017","AUG","0.00"
"2017","SEP","0.01"
"2017","OCT","0.41"
"2017","NOV","0.00"
"2017","DEC","6.41"
"2017","JAN","1.18"
"2017","FEB","0.01"
"2017","MAR","3.90"
"2017","APR","1.81"
"2017","MAY","1.38"
"2017","JUN","0.00"
"2017","JUL","0.00"
"2017","AUG","0.00"
"2017","SEP","0.00"
"2017","OCT","0.02"
"2017","NOV","1.96"
"2017","DEC","7.48"
"2017","JAN","2.33"
"2017","FEB","0.03"
"2017","MAR","6.65"
"2017","APR","3.61"
"2017","MAY","2.60"
"2017","JUN","0.02"
"2017","JUL","0.00"
"2017","AUG","0.00"
"2017","SEP","0.02"
"2017","OCT",""
"2017","NOV","0.02"
"2017","DEC","7.96"
"2017","JAN","1.21"
"2017","FEB","0.42"
"2017","MAR","5.45"
"2017","APR","5.69"
"2017","MAY","1.83"
"2017","JUN","0.12"
"2017","JUL","0.30"
"2017","AUG","0.07"
"2017","SEP","0.03"
"2017","OCT","0.00"
"2017","NOV","0.79"
"2017","DEC","2.79"
"2017","JAN","0.60"
"2017","FEB","0.01"
"2017","MAR","2.82"
"2017","APR","1.45"
"2017","MAY","0.16"
"2017","JUN","0.11"
"2017","JUL","0.00"
"2017","AUG","0.00"
"2017","SEP","0.00"
"2017","OCT","0.00"
"2017","NOV","2.01"
"2017","DEC","10.02"
"2017","JAN","1.92"
"2017","FEB","0.00"
"2017","MAR","6.35"
"2017","APR","3.26"
"2017","MAY","1.32"
"2017","JUN","0.00"
"2017","JUL","0.01"
"2017","AUG","0.01"
"2017","SEP","0.03"
"2017","OCT","0.00"
"2017","NOV","1.65"
"2017","DEC","5.83"
"2017","JAN","1.71"
"2017","FEB","0.02"
"2017","MAR","5.80"
"2017","APR","3.34"
"2017","MAY","2.51"
"2017","JUN","0.09"
"2017","JUL","0.06"
"2017","AUG","0.00"
"2017","SEP","0.08"
"2017","OCT","0.04"
"2017","NOV","2.04"
"2017","DEC","5.60"
"2017","JAN","1.64"
"2017","FEB","0.52"
"2017","MAR","6.76"
"2017","APR","5.80"
"2017","MAY","1.88"
"2017","JUN","0.04"
"2017","JUL",""
"2017","AUG","0.00"
"2017","SEP",""
"2017","OCT","0.00"
"2017","NOV","0.40"
"2017","DEC","5.00"
"2017","JAN","0.54"
"2017","FEB","0.00"
"2017","MAR","1.47"
"2017","APR","0.90"
"2017","MAY","0.51"
"2017","JUN","0.00"
"2017","JUL","0.00"
"2017","AUG","0.00"
"2017","SEP","0.00"
"2017","OCT","0.00"
"2017","NOV","2.18"
"2017","DEC","3.22"
"2017","JAN","0.74"
"2017","FEB","0.00"
"2017","MAR","2.11"
"2017","APR","1.54"
"2017","MAY","0.20"
"2017","JUN","0.00"
"2017","JUL","0.00"
"2017","AUG","0.00"
"2017","SEP","0.00"
"2017","OCT","0.00"
"2017","NOV","0.55"
"2017","DEC","3.94"
"2017","JAN","0.51"
"2017","FEB","0.00"
"2017","MAR","2.38"
"2017","APR","1.56"
"2017","MAY","0.42"
"2017","JUN","0.00"
"2017","JUL","0.01"
"2017","AUG","0.00"
"2017","SEP","0.00"
"2017","OCT","0.53"
"2017","NOV","0.53"
"2017","DEC","7.29"
"2017","JAN","1.31"
"2017","FEB","0.26"
"2017","MAR","5.55"
"2017","APR","3.67"
"2017","MAY","1.60"
"2017","JUN","0.00"
"2017","JUL","0.00"
"2017","AUG","0.03"
"2017","SEP","0.00"
"2017","OCT","0.00"
"2017","NOV","1.90"
"2017","DEC","8.79"
"2017","JAN","1.44"
"2017","FEB","0.00"
"2017","MAR","6.46"
"2017","APR","2.61"
"2017","MAY","1.15"
"2017","JUN","0.00"
"2017","JUL","0.00"
"2017","AUG","0.00"
"2017","SEP","0.03"
"2017","OCT","0.00"
"2017","NOV","1.87"
"2017","DEC","5.40"
"2017","JAN","1.00"
"2017","FEB","0.42"
"2017","MAR","5.74"
"2017","APR","3.70"
"2017","MAY","1.97"
"2017","JUN","0.13"
"2017","JUL","0.00"
"2017","AUG","0.00"
"2017","SEP","0.00"
"2017","OCT","0.00"
"2017","NOV","1.15"
"2017","DEC","3.35"
"2017","JAN","0.78"
"2017","FEB","0.02"
"2017","MAR","1.81"
"2017","APR","1.19"
"2017","MAY","0.39"
"2017","JUN","0.01"
"2017","JUL","0.00"
"2017","AUG","0.00"
"2017","SEP","0.00"
"2017","OCT",""
"2017","NOV",""
"2017","DEC","4.61"
"2017","JAN","1.20"
"2017","FEB","0.00"
"2017","MAR","2.30"
"2017","APR","1.41"
"2017","MAY","0.12"
"2017","JUN","0.00"
"2017","JUL","0.00"
"2017","AUG","0.00"
"2017","SEP","0.00"
"2017","OCT","0.00"
"2017","NOV","1.64"
"2017","DEC","10.89"
"2017","JAN","1.95"
"2017","FEB","0.04"
"2017","MAR","6.42"
"2017","APR","3.27"
"2017","MAY","1.87"
"2017","JUN","0.06"
"2017","JUL","0.00"
"2017","AUG","0.01"
"2017","SEP","0.02"
"2017","OCT",""
"2017","NOV",""
"2017","DEC",""
"2017","JAN",""
"2017","FEB",""
"2017","MAR",""
"2017","APR",""
"2017","MAY",""
"2017","JUN",""
"2017","JUL",""
"2017","AUG",""
"2017","SEP",""
"2017","OCT",""
"2017","NOV",""
"2017","DEC",""
"2017","JAN",""
"2017","FEB",""
"2017","MAR",""
"2017","APR",""
"2017","MAY",""
"2017","JUN",""
"2017","JUL",""
"2017","AUG",""
"2017","SEP",""
"2017","OCT",""
"2017","NOV",""
"2017","DEC",""
"2017","JAN",""
"2017","FEB",""
"2017","MAR",""
"2017","APR",""
"2017","MAY",""
"2017","JUN",""
"2017","JUL",""
"2017","AUG","0.08"
"2017","SEP","0.00"
"2017","OCT","0.00"
"2017","NOV","0.75"
"2017","DEC","3.47"
"2017","JAN","0.84"
"2017","FEB","0.00"
"2017","MAR","1.67"
"2017","APR","0.91"
"2017","MAY","0.82"
"2017","JUN","0.00"
"2017","JUL","0.01"
"2017","AUG","0.00"
"2017","SEP","0.00"
"2017","OCT","0.00"
"2017","NOV","2.49"
"2017","DEC","7.08"
"2017","JAN","2.45"
"2017","FEB","0.02"
"2017","MAR","7.09"
"2017","APR","3.88"
"2017","MAY","2.20"
"2017","JUN","0.10"
"2017","JUL","0.00"
"2017","AUG","0.00"
"2017","SEP","0.04"
"2017","OCT","0.09"
"2017","NOV","1.66"
"2017","DEC","2.88"
"2017","JAN","1.32"
"2017","FEB","0.44"
"2017","MAR","6.66"
"2017","APR","3.93"
"2017","MAY","2.38"
"2017","JUN","0.15"
"2017","JUL","0.01"
"2017","AUG","0.04"
"2017","SEP","0.00"
"2017","OCT","0.00"
"2017","NOV","2.00"
"2017","DEC","4.60"
"2017","JAN","1.37"
"2017","FEB","0.00"
"2017","MAR","4.58"
"2017","APR","3.89"
"2017","MAY","1.98"
"2017","JUN","0.10"
"2017","JUL","0.08"
"2017","AUG","0.02"
"2017","SEP","0.00"
"2017","OCT","0.00"
"2017","NOV","2.91"
"2017","DEC","4.09"
"2017","JAN","0.81"
"2017","FEB","0.43"
"2017","MAR","3.57"
"2017","APR","4.43"
"2017","MAY","1.31"
"2017","JUN","0.00"
"2017","JUL","0.00"
"2017","AUG","0.02"
"2017","SEP","0.00"
"2017","OCT","0.00"
"2017","NOV","0.00"
"2017","DEC","6.22"
"2017","JAN","1.30"
"2017","FEB","0.72"
"2017","MAR","3.86"
"2017","APR","4.49"
"2017","MAY","0.87"
"2017","JUN","0.10"
"2017","JUL","0.01"
"2017","AUG","0.01"
"2017","SEP","0.02"
"2017","OCT","0.00"
"2017","NOV","1.07"
"2017","DEC","1.52"
"2017","JAN","0.24"
"2017","FEB","0.01"
"2017","MAR","1.57"
"2017","APR","2.61"
"2017","MAY","0.16"
"2017","JUN","0.02"
"2017","JUL","0.00"
"2017","AUG","0.00"
"2017","SEP","0.00"
"2017","OCT","0.01"
"2017","NOV","0.13"
"2017","DEC","7.57"
"2017","JAN","1.00"
"2017","FEB","0.64"
"2017","MAR","5.05"
"2017","APR","6.11"
"2017","MAY","1.33"
"2017","JUN","0.36"
"2017","JUL","0.31"
"2017","AUG","0.19"
"2017","SEP","0.14"
"2017","OCT","0.00"
"2017","NOV","3.32"
"2017","DEC","5.36"
"2017","JAN","0.84"
"2017","FEB","0.67"
"2017","MAR","4.19"
"2017","APR","5.18"
"2017","MAY","1.21"
"2017","JUN","0.00"
"2017","JUL","0.00"
"2017","AUG","0.00"
"2017","SEP","0.00"
"2017","OCT","0.00"
"2017","NOV","0.00"
"2017","DEC","5.62"
"2017","JAN","1.02"
"2017","FEB","0.96"
"2017","MAR","3.77"
"2017","APR","5.17"
"2017","MAY","1.06"
"2017","JUN","0.27"
"2017","JUL","0.03"
"2017","AUG","0.06"
"2017","SEP","0.00"
"2017","OCT","0.11"
"2017","NOV","3.05"
"2017","DEC","7.12"
"2017","JAN","0.97"
"2017","FEB","0.53"
"2017","MAR","5.16"
"2017","APR","5.61"
"2017","MAY","1.59"
"2017","JUN","0.08"
"2017","JUL","0.79"
"2017","AUG","0.01"
"2017","SEP","0.01"
"2017","OCT","0.00"
"2017","NOV","4.05"
"2017","DEC","3.59"
"2017","JAN","0.66"
"2017","FEB","0.34"
"2017","MAR","3.66"
"2017","APR","3.59"
"2017","MAY","0.69"
"2017","JUN","0.03"
"2017","JUL","0.00"
"2017","AUG","0.05"
"2017","SEP","0.00"
"2017","OCT","0.00"
"2017","NOV","4.78"
"2017","DEC","7.36"
"2017","JAN","1.28"
"2017","FEB","0.49"
"2017","MAR","5.61"
"2017","APR","5.64"
"2017","MAY","1.71"
"2017","JUN","0.00"
"2017","JUL","0.01"
"2017","AUG","0.11"
