Year,ID,Location,Station,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP
2019,ANGC1,ANGWIN PACIFIC UNION COLLEGE,RUSSIAN...NAPA...SAN FRANCISCO BAY,1.44,5.13,3.75,10.92,20.21,8.01,1.27,3.87,0,0,0,0.1
2019,CLTC1,CALISTOGA,RUSSIAN...NAPA...SAN FRANCISCO BAY,,,,,,,,,,,,
2019,FFDC1,FAIRFIELD,RUSSIAN...NAPA...SAN FRANCISCO BAY,0.07,4.52,2.87,6.29,10.43,5.57,0.36,2.83,0,0,0,0
2019,GRNC1,GRATON,RUSSIAN...NAPA...SAN FRANCISCO BAY,,,,,,,,,,,,
2019,KENC1,KENTFIELD,RUSSIAN...NAPA...SAN FRANCISCO BAY,,,,,,,,,,,,
2019,MHMC1,MOUNT HAMILTON,RUSSIAN...NAPA...SAN FRANCISCO BAY,0.11,6.25,3.1,5.78,11.57,6.91,1.4,4.73,0,0,0,0.09
2019,NSHC1,NAPA STATE HOSPITAL,RUSSIAN...NAPA...SAN FRANCISCO BAY,0.22,4.36,2.78,7.22,9.87,5.4,0.45,2.99,0,0,0,0
2019,OAMC1,OAKLAND MUSEUM,RUSSIAN...NAPA...SAN FRANCISCO BAY,,,,,,,,,,,,
2019,PORC1,POTTER VALLEY PH,RUSSIAN...NAPA...SAN FRANCISCO BAY,1.24,4.93,4.8,8.85,16.11,7.46,2.02,3.29,0.04,0,0.16,0.35
2019,SFO,SAN FRANCISCO AIRPORT,RUSSIAN...NAPA...SAN FRANCISCO BAY,0.16,3.12,1.65,4.21,7.19,4.47,0.2,2,0,0,0,0.06
2019,SFOC1,DOWNTOWN SAN FRANCISCO,RUSSIAN...NAPA...SAN FRANCISCO BAY,0.21,3.56,2.18,5.13,7.94,4.31,0.41,1.94,0,0,0,0.12
2019,SJC,SAN JOSE INTL AIRPORT,RUSSIAN...NAPA...SAN FRANCISCO BAY,0.03,1.92,1.53,2.89,5.61,2.81,0.2,1.44,0,0,0,0.13
2019,UKHC1,UKIAH FIRE DEPT,RUSSIAN...NAPA...SAN FRANCISCO BAY,,,,,,,,,,,,
2019,4LW,LAKEVIEW,SACRAMENTO...YUBA...FEATHER...AMERICAN,,,,,,,,,,,,
2019,AAT,ALTURAS,SACRAMENTO...YUBA...FEATHER...AMERICAN,1.26,0.96,1.16,1.99,2.7,1.71,2.24,1.42,0.14,0.01,0.54,1.48
2019,ADNC1,ADIN,SACRAMENTO...YUBA...FEATHER...AMERICAN,1.61,1.57,1.69,2.86,3.67,2.22,2.2,3.33,0,0,0.54,1.87
2019,AUBC1,AUBURN,SACRAMENTO...YUBA...FEATHER...AMERICAN,1.19,5.56,1.7,4.92,9.8,3.78,0.98,1.6,0,0,0,2.15
2019,BODC1,BOWMAN DAM,SACRAMENTO...YUBA...FEATHER...AMERICAN,1.13,9.58,6.26,17.33,23.4,15.21,5.28,7.2,1.66,0,0,4.09
2019,BUCC1,BUCKS CREEK,SACRAMENTO...YUBA...FEATHER...AMERICAN,,7.6,6.14,16.84,24.7,11.46,5,8.38,0.88,0,0,2.41
2019,BUKC1,BUCKHORN,SACRAMENTO...YUBA...FEATHER...AMERICAN,3.98,8.96,10.68,13.68,19.29,16.51,8.67,8.5,0.19,0,1.65,3.03
2019,CANC1,CANYON DAM,SACRAMENTO...YUBA...FEATHER...AMERICAN,1.3,2.64,8.38,10.1,17.37,5.59,1.65,3.83,0.02,0,0,1.96
2019,CHEC1,CHESTER,SACRAMENTO...YUBA...FEATHER...AMERICAN,0.38,3.83,4.41,9,12.19,6.16,1.9,3.62,0.4,0.06,0.01,1.38
2019,CHUC1,CHICO UNIVERSITY FARM,SACRAMENTO...YUBA...FEATHER...AMERICAN,0.52,3.4,3.17,5.82,12.78,4.91,1.84,4.8,0.02,0,0,0.56
2019,CLGC1,COLGATE PH,SACRAMENTO...YUBA...FEATHER...AMERICAN,0.68,7.2,4.6,9.19,14.81,7.13,3.56,4.01,0,0,0,1.57
2019,COFC1,COLFAX,SACRAMENTO...YUBA...FEATHER...AMERICAN,0.03,7.99,4.35,12.29,18.34,8,2.36,4.41,0.05,0,0,2.24
2019,DAVC1,DAVIS EXPERIMENTAL FARM,SACRAMENTO...YUBA...FEATHER...AMERICAN,0.03,2.58,2.33,6.03,9.62,5.67,0.19,2.92,0,0,0,0.07
2019,DESC1,DE SABLA,SACRAMENTO...YUBA...FEATHER...AMERICAN,,,8.09,17,28.3,13.58,5.1,9.64,0.02,0,0,2.77
2019,DUNC1,DUNSMUIR,SACRAMENTO...YUBA...FEATHER...AMERICAN,,7.47,7.01,16.2,23.96,9.61,9.32,7.43,0.25,0,0.56,1.48
2019,DWNC1,DOWNIEVILLE,SACRAMENTO...YUBA...FEATHER...AMERICAN,0.73,8.48,4.38,16.88,29.75,11.68,5.25,7.39,1.57,0,0.04,3.6
2019,FSTC1,FORESTHILL RS,SACRAMENTO...YUBA...FEATHER...AMERICAN,0.55,7.71,5.01,12.6,21.4,9.36,3.93,6.65,0.2,0,0,3.14
2019,GEOC1,GEORGETOWN RS,SACRAMENTO...YUBA...FEATHER...AMERICAN,1.05,8.26,4.49,9.4,19.17,9.27,3.09,7.49,0.03,0,0,1.93
2019,GLRC1,GOLD RUN 2SW,SACRAMENTO...YUBA...FEATHER...AMERICAN,0.78,9.85,5.18,12.9,19.82,8.55,3.71,6.78,0.9,0,0,2.92
2019,GRAC1,GRASS VALLEY NO. 2,SACRAMENTO...YUBA...FEATHER...AMERICAN,0.92,8.38,4.72,13.1,21.93,8.17,2.89,5.37,0.36,0,0,2.31
2019,GREC1,GREENVILLE RS,SACRAMENTO...YUBA...FEATHER...AMERICAN,,,,,,,,,,,,
2019,HATC1,HAT CREEK,SACRAMENTO...YUBA...FEATHER...AMERICAN,1.65,1.81,3.62,3.59,5.63,6.21,1.49,3.59,0.13,0,0.29,1.86
2019,HLEC1,HARRY L ENGLEBRIGHT DAM,SACRAMENTO...YUBA...FEATHER...AMERICAN,0.72,4.73,4.35,7.62,16.58,6.82,1.61,4.13,0,0,0,1.35
2019,HRRC1,HARRISON GULCH RS,SACRAMENTO...YUBA...FEATHER...AMERICAN,,,,,,,,,,,,
2019,LSPC1,LAKE SPAULDING,SACRAMENTO...YUBA...FEATHER...AMERICAN,,,,,,,,,,,,
2019,MCLC1,MCCLOUD,SACRAMENTO...YUBA...FEATHER...AMERICAN,2.19,5.37,6.07,10.56,12.12,9.22,6.29,6.01,0,0,0.9,1.52
2019,MHS,MT. SHASTA,SACRAMENTO...YUBA...FEATHER...AMERICAN,0.57,4.16,3.68,5.52,15.6,5.69,3.53,5.66,0.32,0,0,1.45
2019,MINC1,MINERAL,SACRAMENTO...YUBA...FEATHER...AMERICAN,1.31,5.19,7.99,14.83,19.29,11.53,3.83,8.41,0,0,0.55,2.69
2019,MNZC1,MANZANITA LAKE,SACRAMENTO...YUBA...FEATHER...AMERICAN,1.95,3.79,6.52,7.97,17.43,8.54,1.08,5.76,0.13,0,0.98,2.49
2019,NICC1,NICOLAUS,SACRAMENTO...YUBA...FEATHER...AMERICAN,,,,,,,,,,,,
2019,NVDC1,NEVADA CITY,SACRAMENTO...YUBA...FEATHER...AMERICAN,0.53,8.61,4.87,14.2,26.76,8.64,3.49,5.83,1.05,0,0,2.66
2019,ONDC1,ORLAND,SACRAMENTO...YUBA...FEATHER...AMERICAN,0.86,3.69,1.8,6.31,10.66,4.37,0.21,3.49,0,0,0.02,0.88
2019,PCHC1,PACIFIC HOUSE,SACRAMENTO...YUBA...FEATHER...AMERICAN,1.12,6.92,4.86,12.59,24.45,11.65,3.65,8.07,0.44,0,0,
2019,PLCC1,PLACERVILLE,SACRAMENTO...YUBA...FEATHER...AMERICAN,0.31,5.87,2.42,9.89,16.8,5.82,1.39,6.26,0,0,0,
2019,PLUC1,PLUMAS EUREKA SP,SACRAMENTO...YUBA...FEATHER...AMERICAN,0.67,7.49,,17.04,17.49,9.35,4.34,6.5,0.03,0,0.07,2.3
2019,PRAC1,PORTOLA,SACRAMENTO...YUBA...FEATHER...AMERICAN,0.78,2.08,1.22,5.93,10.44,3.48,1.47,3.29,0,0,0.29,2.27
2019,PRDC1,PARADISE,SACRAMENTO...YUBA...FEATHER...AMERICAN,0.14,,,,26.52,6.32,3.73,4.48,0,0,0,2
2019,PTRC1,PIT RIVER PH1,SACRAMENTO...YUBA...FEATHER...AMERICAN,,,,,,,,,,,,
2019,QCYC1,QUINCY,SACRAMENTO...YUBA...FEATHER...AMERICAN,0.87,4.65,4.36,12.54,20.74,7.88,2.43,4.07,1.88,0,0.01,1.78
2019,RBL,RED BLUFF AP,SACRAMENTO...YUBA...FEATHER...AMERICAN,0.49,4.83,3.56,6.27,6.26,4.98,0.22,3.05,0,0,0.02,0.43
2019,SERC1,SIERRAVILLE,SACRAMENTO...YUBA...FEATHER...AMERICAN,0.37,2.13,0.61,10.26,12.33,2.92,1.58,2.18,0,0,0,1.69
2019,SHDC1,SHASTA DAM,SACRAMENTO...YUBA...FEATHER...AMERICAN,1.14,10.45,6.14,11.4,23.48,24.85,7.13,7.55,0,0,0.78,0.56
2019,SLPC1,SLY PARK,SACRAMENTO...YUBA...FEATHER...AMERICAN,0.4,6.68,4.2,10,21.08,11.08,3.76,8.68,0.24,0,0,1.2
2019,SMTC1,SACRAMENTO 5 ESE,SACRAMENTO...YUBA...FEATHER...AMERICAN,0.04,2.66,2.65,4.65,8.9,3.2,0.59,3.42,0,0,0,0.06
2019,SODC1,SODA SPRINGS,SACRAMENTO...YUBA...FEATHER...AMERICAN,1.14,7.56,4.57,17.52,32.64,9.41,4.64,6.89,0.28,,0.01,2.44
2019,STOC1,STONY GORGE,SACRAMENTO...YUBA...FEATHER...AMERICAN,1.08,3.1,1.6,6.73,11.59,5.97,0.31,1.77,0,0,0.02,0.1
2019,STYC1,STRAWBERRY VALLEY,SACRAMENTO...YUBA...FEATHER...AMERICAN,1.01,12.01,7.06,19.88,36.75,15.28,4.95,9.71,0.52,0,0,2.7
2019,TWLC1,CAPLES LAKE,SACRAMENTO...YUBA...FEATHER...AMERICAN,1.72,5.48,4.96,8.88,17.01,10.12,2.06,,0.46,0.13,,
2019,VOLC1,VOLTA PH,SACRAMENTO...YUBA...FEATHER...AMERICAN,1.13,3.62,6.42,7.34,10.04,6.54,1.93,5.86,0.09,0,0.4,0.99
2019,VTNC1,VINTON,SACRAMENTO...YUBA...FEATHER...AMERICAN,,1.05,,3.94,3.53,2.08,1.32,1.45,0.02,0.13,,
2019,WDLC1,WOODLAND,SACRAMENTO...YUBA...FEATHER...AMERICAN,,,,,,,,,,,,
2019,WSKC1,WHISKEYTOWN RES,SACRAMENTO...YUBA...FEATHER...AMERICAN,1.31,11.43,5.18,13.65,27.63,15.25,8.53,3.66,0,0,0.39,0.43
2019,ABYC1,AUBERRY,SAN JOAQUIN,0.09,4.88,1.34,5.47,9.62,4.45,0.69,4.92,0,0,0,
2019,ARNC1,CALAVERAS BIG TREES,SAN JOAQUIN,1.29,9.65,2.93,14.1,21.68,12.46,2.76,7.91,0.13,0,0,1.31
2019,CHVC1,CHERRY VALLEY,SAN JOAQUIN,0.42,8.92,3.29,9.53,21.07,9.33,1.67,8.23,0.96,0,0,0.31
2019,CMPC1,CAMP PARDEE,SAN JOAQUIN,0.55,3.95,1.98,3.59,6.56,4.93,1.75,3.73,0,0,0,0.74
2019,EXQC1,EXCHEQUER DAM,SAN JOAQUIN,0.67,4.69,1.98,3.5,6.4,3.71,0.18,4.35,0,0,0,0.41
2019,FDDC1,FIDDLETOWN DEXTER RANCH,SAN JOAQUIN,0.39,5.3,3.46,7.95,14.23,8.21,2.37,7.42,0,0,0,1.79
2019,FLOC1,FLORENCE LAKE,SAN JOAQUIN,,2.02,2.39,,17.34,3.64,,,0.69,,,
2019,FRAC1,FRIANT GOVERNMENT CAMP,SAN JOAQUIN,0.23,3.14,1.16,3.02,4.04,2.36,0.37,2.47,0,0,0,0
2019,GRVC1,GROVELAND RS,SAN JOAQUIN,0.63,6.94,1.48,8.12,12.41,8.33,0.81,7.9,0.04,0.02,0,0.36
2019,HETC1,HETCH HETCHY,SAN JOAQUIN,0.57,6.96,2.13,5.65,12.97,5.46,1.6,5.62,0,0,0,0.37
2019,HNTC1,HUNTINGTON LAKE,SAN JOAQUIN,,4,1.8,,17.24,8.12,2.08,4.68,0.2,0.24,0,
2019,LOSC1,LOS BANOS,SAN JOAQUIN,0,1.67,0.99,1.46,2.77,1.72,0.01,0.89,0,0,0,0.06
2019,MCEC1,MERCED,SAN JOAQUIN,0.13,2.56,0.97,2.74,3.39,2.24,0.02,1.64,0,0,0,0
2019,MDRC1,MADERA,SAN JOAQUIN,0,2.68,0.9,1.47,2.9,1.06,0.29,2.04,0,0,0,0
2019,MRIC1,MARIPOSA RS,SAN JOAQUIN,,6.24,2.83,6.09,11.59,5.06,0.19,5.32,0,0,0,0.53
2019,NMDC1,NEW MELONES DAM HQ,SAN JOAQUIN,0.57,6.86,2.49,6.31,12.95,8.24,1.14,4.35,0,0,0,0.47
2019,NOFC1,NORTH FORK RS,SAN JOAQUIN,0.52,6.08,2.23,8.09,11.57,7.89,1.05,3.8,0,0.03,0,0.04
2019,PANC1,PANOCHE 2W,SAN JOAQUIN,0,,1.33,2.6,5.06,1.86,0.17,1.82,0.04,0,0,0
2019,SCKC1,STOCKTON FIRE STA 4,SAN JOAQUIN,,,2.35,3.24,5.72,3.31,0.59,,0,,,
2019,SONC1,SONORA,SAN JOAQUIN,0.48,6.85,2.01,4.84,10.78,9.05,0.51,4.48,0,0,0,0.38
2019,SPGC1,SALT SPRINGS PH,SAN JOAQUIN,,,,,,,,,,,,
2019,TIGC1,TIGER CREEK PH,SAN JOAQUIN,,,,,,,,,,,,
2019,TRAC1,TRACY CARBONA,SAN JOAQUIN,0.26,1.96,2.14,2.16,4.54,1.77,0.28,1.23,0,0,0,0.04
2019,WSTC1,WEST POINT,SAN JOAQUIN,0.24,7.78,3.66,9.05,18.46,7.92,2.68,7.61,0,0,0,0.85
2019,YNPC1,SOUTH ENTRANCE YOSEMITE,SAN JOAQUIN,2.03,6.71,,11.65,9.8,7.53,1.65,4.33,0.47,0,0,0.06
2019,YPQC1,YOSEMITE PARK HEADQUARTERS,SAN JOAQUIN,1.28,5.1,2.16,7.3,14.14,5.32,2.18,5.22,0.17,0,0,0.06
2019,ASHC1,ASH MOUNTAIN,KERN...TULE...KAWEAH...KINGS,1.29,4.25,1.59,3.99,10.12,6.96,0.79,3.33,0.21,0,0,0.06
2019,ATWC1,ATWELL CAMP,KERN...TULE...KAWEAH...KINGS,3.07,4.8,2.24,7.51,12.53,10.8,2.42,5.95,0.03,0.7,,
2019,BFL,BAKERSFIELD,KERN...TULE...KAWEAH...KINGS,0,0.68,0.62,1.38,1.2,2.01,0.11,1.57,0.23,0,0,0.02
2019,BTPC1,BEAR TRAP MEADOW,KERN...TULE...KAWEAH...KINGS,2.1,6.75,1.67,11.39,16.11,10.67,0.25,1.32,1.42,0.81,0,0.01
2019,DNPC1,BALCH PH,KERN...TULE...KAWEAH...KINGS,0.61,4.52,1.82,5.99,10.89,6.39,0.68,4.72,0.05,0,0,0
2019,EGCC1,EAGLE CREEK,KERN...TULE...KAWEAH...KINGS,0.83,6.81,4.14,7.01,14.55,10.21,1.63,7.44,1.14,,0.01,
2019,GNFC1,GIANT FOREST,KERN...TULE...KAWEAH...KINGS,3.85,5.97,1.98,9.52,21.08,13.26,2.62,7.93,1.14,,0.01,0.11
2019,GNNC1,GLENNVILLE,KERN...TULE...KAWEAH...KINGS,0.01,3.25,1.59,3.79,5.31,3.87,0.15,5.16,0,0,0,0
2019,GRGC1,GRANT GROVE,KERN...TULE...KAWEAH...KINGS,0,7.2,1.66,7.45,14.84,13.89,2.63,,,0,0,
2019,HCKC1,HOCKETT MEADOW,KERN...TULE...KAWEAH...KINGS,2.01,6.1,1.57,10.05,11.19,4.23,1.83,8.28,0.22,0.75,,
2019,HSSC1,HOSSACK,KERN...TULE...KAWEAH...KINGS,0.25,6.83,2.64,10.33,19.98,11.18,1.59,6.37,0.42,0.15,0.01,
2019,ISAC1,LAKE ISABELLA DAM,KERN...TULE...KAWEAH...KINGS,0.09,2.28,2.52,5.24,5.84,5.86,0.23,3.23,0.3,0.15,0.16,0.18
2019,LDGC1,LODGEPOLE,KERN...TULE...KAWEAH...KINGS,3.3,,0.99,11.72,23.59,12.55,2.21,7.83,1,0.45,0,0.11
2019,MNHC1,MOUNTAIN HOME,KERN...TULE...KAWEAH...KINGS,1.14,5.25,2.54,8.54,14.64,10.87,1.87,,0.22,0.2,0,
2019,PFTC1,PINE FLAT DAM,KERN...TULE...KAWEAH...KINGS,,3.69,3.69,4.87,7.8,3.51,0.64,2.57,0.54,0.22,0.21,0.2
2019,RGCC1,ROGERS CAMP,KERN...TULE...KAWEAH...KINGS,,6.06,2.48,8.89,14.42,12.78,1.48,4.44,0.61,0.39,0.03,0.04
2019,SCSC1,LAKE SUCCESS DAM,KERN...TULE...KAWEAH...KINGS,0.29,1.96,1.05,2.07,4.82,5.75,0.23,2.42,0.1,0.03,0.03,0.08
2019,TMDC1,TERMINUS DAM,KERN...TULE...KAWEAH...KINGS,0.19,1.44,0.97,1.77,3.71,5.28,0.43,2.08,0.09,0.06,0.09,0.07
2019,TREC1,THREE RIVER EDISON PH #1,KERN...TULE...KAWEAH...KINGS,0.27,4.95,0.57,3.6,7.83,6.3,0.7,,0.1,0,0,0.01
2019,BFL,BAKERSFIELD,TULARE-BUENA VISTA LAKES,0,0.68,0.62,1.38,1.2,2.01,0.11,1.57,0.23,0,0,0.02
2019,CNGC1,COALINGA,TULARE-BUENA VISTA LAKES,,,0.69,0.38,2.52,0.18,0.15,,0,,0,0
2019,FAT,FRESNO AIR TERMINAL,TULARE-BUENA VISTA LAKES,0.1,1.67,0.56,2.23,3.26,1.26,0.39,2.38,0,0,0,0
2019,HJO,HANFORD,TULARE-BUENA VISTA LAKES,0.04,1.41,0.42,1.79,2.53,1.19,0.29,1.83,0,0,0,0
2019,LEMC1,LEMON COVE,TULARE-BUENA VISTA LAKES,0.57,1.03,0.99,2.04,4.71,4.81,0.68,2.28,0,0.01,0,0
2019,LINC1,LINDSAY,TULARE-BUENA VISTA LAKES,0.12,0.85,0.59,1.96,3.61,2.63,0.28,1.83,0,0,0,0
2019,VISC1,VISALIA,TULARE-BUENA VISTA LAKES,0,1.26,0.28,1.6,2.95,3.1,0.35,1.2,0,0,0,0
2019,WASC1,WASCO,TULARE-BUENA VISTA LAKES,0,0.73,0.33,1.43,1.86,1.96,0,1.03,0,0,0,0
2019,BISC1,BIG SUR STATE PARK,CENTRAL CALIFORNIA COASTAL,0.45,7.4,3.23,12.44,25.34,9.49,0.67,4.92,0,0,0,0
2019,CCAC1,CACHUMA DAM,CENTRAL CALIFORNIA COASTAL,0.17,1.86,0.68,8.07,8.26,3.06,0.11,1.6,0,0,0,0.01
2019,HOLC1,HOLLISTER,CENTRAL CALIFORNIA COASTAL,0.17,2.44,2.44,1.07,6.68,2.63,0.85,2.72,0.01,,,
2019,JUNC1,JUNCAL DAM,CENTRAL CALIFORNIA COASTAL,0.18,4.41,0.87,13.16,12.3,3.9,0.19,2.35,0.05,0,0,
2019,KICC1,KING CITY,CENTRAL CALIFORNIA COASTAL,0.1,2.11,1.89,4.51,4.77,1.86,0.23,1.29,0.03,0,0,0.02
2019,PRB,PASO ROBLES,CENTRAL CALIFORNIA COASTAL,0.03,2.34,1.23,3.32,4.76,2.32,0.11,0.77,0,0,0,0
2019,SAEC1,SAN CLEMENTE DAM,CENTRAL CALIFORNIA COASTAL,,,,,,,,,,,,
2019,SBA,SANTA BARBARA,CENTRAL CALIFORNIA COASTAL,0.42,2.63,0.5,7.36,5.27,3.77,0.09,1.88,0,0,0,0
2019,SBPC1,SAN LUIS OBISPO,CENTRAL CALIFORNIA COASTAL,0.7,5.03,1.2,7.02,7.31,6.01,0.22,1.89,0,0,0,0
2019,SCRC1,SANTA CRUZ,CENTRAL CALIFORNIA COASTAL,0.05,2.4,3.89,6.69,11,7.22,0.69,4.33,0.01,0.05,0,0.13
2019,SMX,SANTA MARIA,CENTRAL CALIFORNIA COASTAL,0.35,1.46,0.93,4.73,3.69,3.31,0.3,0.91,0,0,0,0
2019,SNSC1,SALINAS NO. 2,CENTRAL CALIFORNIA COASTAL,,2.82,,2.85,7.49,1.52,0.29,,0,,,
2019,WVIC1,WATSONVILLE WATERWORKS,CENTRAL CALIFORNIA COASTAL,0.1,3.7,2.65,5.23,7.38,5.06,0.38,1.86,0.08,0.01,0.02,0.01
2019,BBLC1,BIG BEAR LAKE F.S.,SOUTHERN CALIFORNIA COASTAL,0.91,2.8,3.1,5.31,17.92,3.21,0,1.8,0.12,0.11,0,0.36
2019,CQT,DOWNTOWN LA,SOUTHERN CALIFORNIA COASTAL,0.57,1.58,2.11,5.95,5.59,2.19,0.02,0.81,0,0,0,0.03
2019,CUYC1,CUYAMACA,SOUTHERN CALIFORNIA COASTAL,0.38,5.26,3.94,5.75,18.03,2.87,0.88,5.12,0,0.18,0,0.43
2019,ELPC1,EL CAPITAN DAM,SOUTHERN CALIFORNIA COASTAL,0.35,2.22,2.67,3.77,10.46,1.92,0.58,2.94,0,0,0,0.32
2019,EORC1,ELSINORE,SOUTHERN CALIFORNIA COASTAL,1.4,0.62,1.79,2.95,6.28,1.97,0.04,1.13,0,0.02,0,0
2019,HENC1,HENSHAW DAM,SOUTHERN CALIFORNIA COASTAL,0.7,3.97,2.91,5.45,16.48,2.44,0.36,2.56,0,0.05,0,0.29
2019,LAX,""LA INT'L AIRPORT"",SOUTHERN CALIFORNIA COASTAL,0.58,2.09,1.45,5.52,4.42,2.1,0.05,0.73,0,0.05,0,0
2019,LGB,LONG BEACH,SOUTHERN CALIFORNIA COASTAL,0.55,1.31,1.75,6.42,5.06,1.98,0.02,0.5,0.03,0.01,0,0
2019,LOX,OXNARD,SOUTHERN CALIFORNIA COASTAL,0.16,1.25,2.23,7.79,4.88,3.02,0.01,1.33,0.13,0,0,0
2019,OJAC1,OJAI,SOUTHERN CALIFORNIA COASTAL,0.06,2.34,1.38,7.82,6.82,4.61,0.11,1.61,0.06,0,0,0.01
2019,MWS,MOUNT WILSON,SOUTHERN CALIFORNIA COASTAL,0.36,6.17,5.22,13.88,24.66,7.27,0.23,3.47,0,0.03,0,0.14
2019,OCNC1,OCEANSIDE MARINA,SOUTHERN CALIFORNIA COASTAL,0.78,0.74,2.47,2.85,5.13,1.17,0.45,0.57,0.16,0.03,0,0
2019,SAN,LINDBERGH FIELD,SOUTHERN CALIFORNIA COASTAL,0.57,0.81,3.02,2.8,3.42,1.23,0.16,0.8,0.01,0,0,0.11
2019,STAC1,SANTA ANA FS,SOUTHERN CALIFORNIA COASTAL,0.8,0.75,2.57,6,5.61,1.42,0.06,0.65,0.05,0.02,0,0.01
2019,CEDC1,CEDARVILLE,NORTH AND CENTRAL LAHONTAN,0.55,1.78,,2.47,3.43,1.17,2,2.81,0.18,0,0.09,1.44
2019,DOLC1,DOYLE 4SSE,NORTH AND CENTRAL LAHONTAN,,,,,,,,,,,,
2019,DOYC1,DOYLE,NORTH AND CENTRAL LAHONTAN,,,,2.56,4.71,1.66,0.55,,0.12,,0.03,
2019,FOBC1,FORT BIDWELL,NORTH AND CENTRAL LAHONTAN,1.07,2.63,2.3,2.74,4.23,2.96,4.55,2.44,0.03,0,0.16,1.46
2019,JESC1,JESS VALLEY,NORTH AND CENTRAL LAHONTAN,1.57,,,,2.26,1.1,2.75,2.36,0.27,0.15,0.1,1.78
2019,Q63,SUTCLIFFE-PYRAMID LK,NORTH AND CENTRAL LAHONTAN,0.17,0.5,1.18,2.29,2.26,1.6,0.72,0.75,0,0.12,0.21,0.46
2019,SNVC1,SUSANVILLE,NORTH AND CENTRAL LAHONTAN,0.55,1.27,1.35,,6.46,1.96,0.88,1.23,0.42,0,0,1.4
2019,STDN2,STEAD,NORTH AND CENTRAL LAHONTAN,,,0.82,,,,,,0,1.22,0,1
2019,SVEC1,SUSANVILLE 1 WNW,NORTH AND CENTRAL LAHONTAN,0.55,1.27,1.35,3.78,5.76,1.96,0.87,1.23,0.42,0,0,1.4
2019,WAWN2,WADSWORTH 4N,NORTH AND CENTRAL LAHONTAN,0.56,0.48,,1.19,,1.54,0.37,0.65,0,1.68,0.23,0.11
2019,WTNN2,WELLINGTON,NORTH AND CENTRAL LAHONTAN,0.25,0.6,0.58,0.9,1.85,1.59,0.02,1.11,0.03,0.29,0.1,0.25
2019,BDEC1,BODIE,LAKE TAHOE...TRUCKEE...CARSON...WALKER,0.01,1.9,2.54,3,4.59,2.35,0.1,1.86,0.42,0.66,0,0
2019,BOCC1,BOCA RESERVOIR,LAKE TAHOE...TRUCKEE...CARSON...WALKER,0.59,2.66,1.68,7.83,12.53,2.76,1.1,2.52,0.03,0,0.1,1.02
2019,BPTC1,BRIDGEPORT,LAKE TAHOE...TRUCKEE...CARSON...WALKER,0.19,,,,3.89,1.61,0,0.84,0.17,0.76,,
2019,CRCN2,CARSON CITY,LAKE TAHOE...TRUCKEE...CARSON...WALKER,0.1,0.81,,,,,,,,,,
2019,DAGN2,DAGGET PASS,LAKE TAHOE...TRUCKEE...CARSON...WALKER,0.4,1.73,,,,,0.66,,0.04,0,0,0.52
2019,DONC1,DONNER MEM SP,LAKE TAHOE...TRUCKEE...CARSON...WALKER,,,,,16.96,4.01,1.79,,0.11,,0.01,
2019,FEXN2,FALLON EXPER STATION,LAKE TAHOE...TRUCKEE...CARSON...WALKER,0.41,,,0.43,1.27,1.51,0.47,1.15,,,,0
2019,GLBN2,GLENBROOK,LAKE TAHOE...TRUCKEE...CARSON...WALKER,0.92,,,,,,,,,0,0,0.66
2019,HTHN2,HAWTHORNE,LAKE TAHOE...TRUCKEE...CARSON...WALKER,0.31,0.28,0.3,0.23,1.13,0.77,0.08,0.8,0.42,0.11,0.18,0.42
2019,MINN2,MINDEN,LAKE TAHOE...TRUCKEE...CARSON...WALKER,0.52,1.37,1.12,1.41,4.54,1.36,0.13,0.48,0.33,0.21,0,0.22
2019,RNO,RENO,LAKE TAHOE...TRUCKEE...CARSON...WALKER,0.26,0.92,1.09,2.92,3.84,1.12,0.24,0.39,0,0.25,0,0.29
2019,SMIN2,SMITH 6N,LAKE TAHOE...TRUCKEE...CARSON...WALKER,,0.32,,,,1.73,,0.55,0.33,,,0.12
2019,SRKN2,SPARKS,LAKE TAHOE...TRUCKEE...CARSON...WALKER,0.13,0.85,0.79,2.49,,1.56,0.4,,0,0.5,0.13,0.6
2019,TAHC1,TAHOE CITY,LAKE TAHOE...TRUCKEE...CARSON...WALKER,0.82,3.91,2.38,8.31,17.36,5.03,1.82,2.74,0.4,0,0,1.08
2019,TKEC1,TRUCKEE RS,LAKE TAHOE...TRUCKEE...CARSON...WALKER,0.73,2.89,,7.33,10.07,3.54,1.51,2.06,0.09,0,0.79,1.12
2019,TPLN2,TOPAZ LAKE 4N,LAKE TAHOE...TRUCKEE...CARSON...WALKER,,,,,,,,,,,,
2019,VRCN2,VIRGINIA CITY,LAKE TAHOE...TRUCKEE...CARSON...WALKER,,,,,,,,,0.2,0.7,0.05,0.2
2019,WABN2,WABUSKA 6SE,LAKE TAHOE...TRUCKEE...CARSON...WALKER,0.7,0.06,0.64,0.36,,1.44,,,,0.19,0,0.42
2019,YRGN2,YERINGTON,LAKE TAHOE...TRUCKEE...CARSON...WALKER,0.34,0.28,,1.11,0.83,1.34,0.15,1.04,0.52,0.15,0.22,0.3
2019,BARC1,BARSTOW,MOJAVE...MONO LAKE...SALTON SEA,0.03,0.14,1.12,0.95,1.81,1.66,0,0.57,0.02,0.03,0,0
