2002, 'SOUTHERN OREGON COASTAL'
2002, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY Tota', 'Pct Avg to Date'
2018, 'SOUC1', 'SOUTH LAKE', '   0.00', '   2.74', '   0.08', '   0.80', '   0.76', '   7.40', 'M', '   2.40', '   0.00', '   3.12', '   0.96', '   0.20', 'M'
2018, 'TYEC1', 'TWENTYNINE PALMS', '   0.00', '   0.00', '   0.00', '   0.75', '   0.00', '   0.09', '   0.00', 'M', 'M', '   1.28', 'M', 'M', 'M'
2018, 'HUMBOLDT'
2018, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2018, 'B23', 'BATTLE MOUNTAIN', '   0.00', '   1.19', '   0.09', '   0.53', '   0.72', '   1.37', '   1.00', '   0.00', '   0.00', '   0.00', '   0.09', '   0.00', '  4.99', '  56', '  56'
2018, 'BOWN2', 'BEOWAWE', '   0.14', '   0.58', '   0.30', '   0.61', '   0.72', '   1.41', '   0.73', '   0.16', '   0.16', '   0.00', 'M', '   0.00', 'M'
2018, 'EKO', 'ELKO', '   0.13', '   1.26', '   0.31', '   0.47', '   0.54', '   1.96', '   0.99', '   0.05', '   0.05', '   0.03', '   0.26', '   0.00', '  6.05', '  61', '  61'
2018, 'GIBN2', 'GIBBS RANCH', '   0.00', '   1.14', '   0.18', '   0.65', '   0.18', '   2.29', '   0.61', '   0.84', '   0.84', '   0.00', 'M', '   0.00', 'M'
2018, 'IMLN2', 'IMLAY', '   0.15', '   0.79', '   0.16', '   0.99', '   0.36', '   2.66', '   1.75', '   1.78', '   0.30', '   0.00', '   0.02', '   0.00', '  8.96', ' 102', ' 102'
2018, 'JIGN2', 'JIGGS 8SSE', '   0.00', '   1.02', '   0.11', '   1.19', '   0.33', '   0.53', '   0.78', 'M', '   0.03', '   0.05', 'M', '   0.00', 'M'
2018, 'LOVN2', 'LOVELOCK', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2018, 'RYPN2', 'RYE PATCH DAM', '   0.00', '   0.55', '   0.04', '   0.89', '   0.47', '   3.89', '   1.68', '   0.84', '   0.28', '   0.00', '   0.00', '   0.00', '  8.64', ' 101', ' 101'
2018, 'SFKN2', 'SOUTH FORK SP', '   0.18', '   1.33', '   0.27', '   0.35', '   0.72', '   2.02', '   0.68', '   0.18', '   0.18', '   0.01', 'M', '   0.13', 'M'
2018, 'WMC', 'WINNEMUCCA', '   0.08', '   0.95', '   0.31', '   0.53', '   0.56', '   1.88', '   1.65', '   0.16', '   0.16', '   0.08', '   0.04', '   0.00', '  6.40', '  77', '  77'
2018, 'BLACK ROCK DESERT'
2018, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2018, 'DUFN2', 'DUFURRENA (SHELDON)', '   0.12', '   0.75', '   0.04', '   0.53', '   0.09', '   0.31', '   0.40', '   0.62', '   0.62', '   0.13', 'M', '   0.00', 'M'
2018, 'KRVN2', 'KINGS RIVER VALLEY', '   0.32', '   0.87', '   0.08', '   0.37', '   0.42', '   1.49', '   0.79', '   0.29', '   0.29', '   0.10', '   0.00', '   0.00', '  5.02', '  57', '  57'
2018, 'LCRN2', 'LEONARD CREEK RANCH', '   0.17', '   0.56', '   0.00', '   0.66', '   0.03', '   1.54', '   0.67', 'M', '   0.25', '   0.00', 'M', '   0.00', 'M'
2018, 'MCDN2', 'MCDERMITT', '   0.45', '   1.01', '   0.07', '   0.43', '   0.16', '   1.05', '   0.64', '   0.37', '   0.37', '   0.07', 'M', '   0.00', 'M'
2018, 'ORVN2', 'OROVADA 4WSW', '   0.18', '   0.69', '   0.12', '   0.60', '   0.30', '   2.10', '   1.25', '   0.15', '   0.15', '   0.00', 'M', '   0.00', 'M'
2018, 'CENTRAL NEVADA DESERT'
2018, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2018, 'ARTN2', 'ARTHUR 4NW', '   0.00', '   2.73', '   0.16', '   0.41', '   1.17', '   1.72', '   1.12', '   0.02', '   0.02', '   0.15', 'M', '   0.00', 'M'
2018, 'BLEN2', 'BLUE EAGLE RANCH', '   0.00', '   0.62', '   0.08', '   0.64', '   0.12', '   0.86', '   0.77', '   0.00', '   0.00', '   0.10', '   0.16', '   0.00', '  3.35', '  39', '  39'
2018, 'DYRN2', 'DYER', '   0.00', '   0.00', '   0.00', 'M', '   0.40', 'M', 'M', '   0.31', 'M', 'M', '   0.07', 'M', 'M'
2018, 'EKAN2', 'EUREKA', '   0.18', '   1.01', '   0.10', '   0.74', '   1.54', '   3.19', '   0.60', '   0.03', '   0.03', '   1.18', '   0.41', '   0.13', '  9.14', '  81', '  81'
2018, 'ELY', 'ELY', '   0.04', '   0.36', '   0.18', '   1.14', '   0.16', '   1.47', '   0.33', '   0.01', '   0.01', '   1.14', '   0.23', '   0.01', '  5.08', '  52', '  52'
2018, 'LAGN2', 'LAGES', '   0.03', '   0.66', '   0.10', '   0.57', '   0.20', '   1.65', '   0.27', 'M', '   0.00', '   1.32', 'M', '   0.00', 'M'
2018, 'MCGN2', 'MCGILL', '   0.00', '   0.30', '   0.15', '   1.05', '   0.28', '   1.60', '   0.23', '   0.00', '   0.00', '   0.05', 'M', '   0.00', 'M'
2018, 'MNAN2', 'MINA', '   0.00', '   0.01', '   0.03', '   0.13', '   0.12', '   0.24', '   1.60', '   0.83', '   0.00', '   1.56', '   0.01', '   0.00', '  4.53', '  75', '  75'
2018, 'PAHN2', 'PAHRUMP', '   0.00', '   0.00', '   0.00', '   1.13', '   0.20', '   0.60', '   0.01', '   0.42', '   0.00', '   0.23', '   0.00', '   0.03', '  2.62', '  51', '  51'
2018, 'RBLN2', 'RUBY LAKE', '   0.42', '   2.56', '   0.28', '   0.66', '   0.85', '   2.24', '   1.84', '   0.01', '   0.01', '   0.26', 'M', '   0.11', 'M'
2018, 'RTHN2', 'RUTH', '   0.03', '   0.59', '   0.15', '   1.29', '   0.24', '   2.77', '   0.53', '   0.05', '   0.05', '   1.07', '   0.26', '   0.03', '  7.06', '  52', '  52'
2018, 'SKVN2', 'SMOKEY VALLEY', '   0.00', '   0.12', '   0.00', '   0.53', '   0.10', '   1.47', '   0.81', '   0.00', '   0.00', '   1.49', 'M', '   0.00', 'M'
2018, 'SLVN2', 'SILVERPEAK', '   0.00', '   0.00', '   0.00', '   0.08', '   0.00', 'M', '   0.00', '   0.37', '   0.00', '   1.07', '   0.05', '   0.00', 'M'
2018, 'TPH', 'TONOPAH', '   0.00', '   0.01', '   0.00', '   0.45', '   0.05', '   0.22', '   0.00', '   0.00', '   0.00', '   1.12', '   0.33', '   0.00', '  2.18', '  42', '  42'
2018, 'SNAKE AND COLUMBIA'
2018, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2018, 'AWH', 'WILDHORSE RESERVOIR', '   0.45', '   1.69', '   0.62', '   0.86', '   0.81', '   2.02', '   0.53', 'M', '   0.11', '   0.14', 'M', '   0.00', 'M'
2018, 'JPTN2', 'JACKPOT', '   0.14', '   0.76', '   0.18', '   0.44', '   0.40', '   2.32', '   0.22', '   0.88', '   0.88', '   0.10', '   0.00', '   0.00', '  6.32', '  60', '  60'
2018, 'OLEO3', 'ODELL LAKE', '   3.25', '   6.76', '   1.27', '   3.72', '   2.97', '   2.71', '   2.65', '   0.42', '   0.24', '   0.00', '   0.00', '   0.00', ' 23.99', '  70', '  70'
2018, 'LOWER COLORADO'
2018, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2018, 'BLH', 'BLYTHE', '   0.00', 'M', '   0.00', '   0.14', '   0.00', '   0.03', '   0.00', 'M', '   0.00', '   0.10', 'M', '   0.02', 'M'
2018, 'BULA3', 'BULLHEAD CITY', '   0.00', '   0.00', '   0.00', '   0.13', '   0.00', '   0.79', '   0.00', '   0.00', '   0.00', '   0.20', 'M', '   0.00', 'M'
2018, 'CALN2', 'CALIENTE', '   0.00', '   0.06', '   0.10', '   0.96', '   0.28', '   1.05', '   0.10', '   1.02', '   0.00', '   1.05', '   1.05', '   0.00', '  5.67', '  61', '  61'
2018, 'DNWN2', 'DESERT NTL WILDLIFE REF', '   0.00', '   0.00', '   0.00', '   0.50', '   0.00', '   0.58', 'M', 'M', '   0.00', '   0.55', '   0.02', '   0.00', 'M'
2018, 'EED', 'NEEDLES', '   0.00', '   0.00', '   0.00', '   0.41', '   0.20', '   0.23', '   0.00', '   0.00', '   0.00', '   0.93', '   0.17', '   0.00', '  1.94', '  42', '  42'
2018, 'HIKN2', 'HIKO', '   0.00', '   0.03', '   0.00', '   0.77', '   0.00', '   0.33', '   0.00', '   0.37', '   0.00', '   0.88', '   0.41', '   0.00', '  2.79', '  38', '  38'
2018, 'LAUN2', 'LAUGHLIN', '   0.00', '   0.00', '   0.00', '   0.65', '   0.00', '   0.37', '   0.00', '   0.00', '   0.00', '   0.15', '   0.15', '   0.00', '  1.32', '  21', '  21'
2018, 'LAVU1', 'LA VERKIN', '   0.00', '   0.00', '   0.00', '   1.59', '   0.84', '   0.94', '   0.31', '   0.32', '   0.00', '   1.23', '   1.12', '   0.00', '  6.35', '  55', '  55'
2018, 'LHCA3', 'LAKE HAVASU CITY', '   0.00', '   0.00', '   0.00', '   0.39', '   0.08', '   0.23', '   0.00', '   0.00', '   0.00', '   0.52', '   0.04', '   0.00', '  1.26', '  33', '  33'
2018, 'LUNN2', 'LUND', '   0.00', '   0.24', '   0.03', '   0.86', '   0.00', '   1.50', '   0.32', '   0.00', '   0.00', '   0.66', 'M', '   0.00', 'M'
2018, 'SGUU1', 'ST. GEORGE', '   0.01', '   0.00', '   0.06', '   1.51', '   0.88', '   0.59', '   0.72', '   0.55', '   0.00', '   1.16', '   1.40', '   0.11', '  6.99', '  79', '  79'
2018, 'SPVN2', 'SPRING VALLEY STATE PA', '   0.00', 'M', 'M', '   1.01', 'M', 'M', '   0.43', '   0.80', '   0.00', 'M', '   0.82', 'M', 'M'
2018, 'SRCN2', 'SEARCHLIGHT', '   0.00', '   0.00', '   0.00', '   1.62', '   0.33', '   0.67', '   0.00', '   0.48', '   0.00', '   0.87', '   0.37', '   0.11', '  4.45', '  56', '  56'
2018, 'SUNN2', 'SUNNYSIDE', '   0.00', '   0.09', '   0.00', '   0.52', '   0.00', '   0.55', '   0.25', 'M', '   0.00', '   0.70', 'M', '   0.00', 'M'
2018, 'VEF', 'LAS VEGAS', '   0.00', '   0.00', '   0.00', '   1.57', '   0.01', '   0.25', '   0.00', '   0.22', '   0.00', '   0.96', '   0.16', '   0.00', '  3.17', '  62', '  62'
2018, 'VEYU1', 'VEYO POWER HOUSE', '   0.00', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2018, 'VOFN2', 'VALLEY FO FIRE SP', '   0.00', '   0.00', '   0.01', '   1.67', '   0.00', '   0.59', '   0.00', '   0.08', '   0.00', '   4.55', '   0.15', '   0.31', '  7.36', ' 113', ' 113'
2018, 'WUPA3', 'WIKIEUP', '   0.00', '   0.00', '   0.00', '   0.58', '   0.75', '   0.55', '   0.00', '   0.11', '   0.00', '   2.51', '   0.98', '   0.29', '  5.77', '  62', '  62'
2018, 'GREAT SALT LAKE'
2018, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2018, 'LENN2', 'GREAT BASIN N P', '   0.01', '   0.30', '   0.33', '   1.05', '   0.97', '   2.63', '   0.33', '   0.00', '   0.00', '   1.34', '   1.45', '   0.03', '  8.44', '  61', '  61'
2018, 'ESCALANTE DESERT'
2018, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2018, 'EMRU1', 'ENTERPRISE', '   0.00', '   0.30', '   0.18', '   1.63', '   1.11', '   2.15', '   0.18', '   0.71', '   0.00', '   1.50', '   0.58', '   0.21', '  8.55', '  57', '  57'
2019, 'SOUTHERN OREGON COASTAL'
2019, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2019, 'ASHO3', 'ASHLAND', '0.40', '0.83', '2.61', '2.10', '3.78', '1.04', '3.20', '1.15', '0.00', '0.00', '0.55', '1.55', '17.21', '86', '86'
2019, 'CVJO3', 'CAVE JUNCTION', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2019, 'GOLO3', 'GOLD BEACH', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2019, 'GPSO3', 'GRANTS PASS KAJO', '0.89', '2.33', '4.98', '7.67', '7.43', '1.49', '5.22', '0.74', '0.01', '0.00', '1.16', '2.02', '33.94', '110', '110'
2019, 'GSPO3', 'GREEN SPRINGS PP', '1.08', '2.22', '3.07', 'M', 'M', '2.20', '2.41', '1.84', '0.01', '0.00', '0.83', '2.94', 'M'
2019, 'LEMO3', 'LEMOLO LAKE', '4.17', '6.06', '9.92', '7.45', '16.42', '2.41', '10.30', '1.88', '0.46', '0.00', '1.29', '5.27', '65.63', '99', '99'
2019, 'MFR', 'MEDFORD', '0.60', '1.39', '3.21', '3.36', '4.63', '0.94', '3.01', '1.91', '0.01', '0.00', '0.86', '1.86', '21.78', '119', '119'
2019, 'OTH', 'NORTH BEND', '2.49', '5.92', '10.10', '6.23', '16.06', '3.35', '9.13', '3.54', '0.37', '1.08', '0.36', '2.80', '61.43', '95', '95'
2019, 'PRSO3', 'PROSPECT 2SW', '2.01', '2.65', '7.80', '5.39', '8.21', '2.71', '8.41', 'M', '0.04', '0.00', '2.00', '4.82', 'M'
2019, 'RIDO3', 'RIDDLE', '1.21', '2.97', '5.73', '4.52', '8.40', '1.75', '5.11', '1.18', '0.28', '0.06', '1.21', '3.28', '35.70', '115', '115'
2019, 'ROGO3', 'ROSEBURG', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2019, 'SXT', 'SEXTON SUMMIT', '1.41', '4.21', '2.17', '8.49', '12.80', '2.00', 'M', 'M', 'M', '0.00', '1.10', '3.11', 'M'
2019, 'TKFO3', 'TOKETEE FALLS', '2.98', '3.76', '6.86', '4.78', '10.22', '2.48', '8.87', '1.69', '0.31', '0.00', '1.71', '5.49', '49.15', '102', '102'
2019, 'WINO3', 'WINCHESTER DAM', '2.00', '3.65', '5.05', '4.96', '9.71', '1.90', '5.87', '1.84', '0.82', '0.05', '0.79', '2.66', '39.30', '108', '108'
2019, 'WLMO3', 'WILLIAMS', '0.98', '3.15', '5.44', '7.13', '7.95', '1.72', '4.98', '2.16', '0.00', '0.00', '1.15', '1.41', '36.07', '111', '111'
2019, 'OREGON CLOSED BASINS'
2019, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2019, 'HMRO3', 'HART MOUNTAIN REF', 'M', 'M', 'M', 'M', 'M', 'M', '2.94', '3.22', 'M', '0.00', '0.10', '1.55', 'M'
2019, 'PASO3', 'PAISLEY', '0.60', '0.79', 'M', 'M', '1.57', '1.52', '1.75', '2.84', 'M', 'M', 'M', 'M', 'M'
2019, 'SMMO3', 'SUMMER LAKE', '0.73', '1.22', '1.89', '1.27', '2.57', '1.50', '1.82', '2.67', '0.84', '0.01', '0.20', '2.03', '16.75', '126', '126'
2019, 'SVLO3', 'SILVER LAKE', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2019, 'NORTHERN CALIFORNIA COASTAL'
2019, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2019, 'CVLC1', 'COVELO', 'M', 'M', 'M', '9.49', '16.59', '6.43', '2.38', '6.49', '0.00', '0.00', 'M', 'M', 'M'
2019, 'EKA', 'EUREKA', '0.85', '4.94', '4.95', '6.67', '14.43', '4.79', '2.51', '2.61', '0.00', '0.00', '0.18', '1.92', '43.85', '109', '109'
2019, 'FORC1', 'FORT ROSS', '1.86', '5.32', '6.66', '7.41', '18.54', '7.41', '4.40', '4.99', '0.02', '0.00', '0.06', '0.28', '56.95', '143', '143'
2019, 'FRBC1', 'FT BRAGG 5N', '1.08', '4.33', '6.07', '7.33', '14.39', '7.60', '2.28', '6.35', '0.02', '0.05', '0.24', '0.75', '50.49', '116', '116'
2019, 'GASC1', 'GASQUET RS', '2.55', '8.17', '11.54', '15.61', '24.44', '6.55', '15.32', '4.93', '0.24', '0.00', '0.83', '5.92', '96.10', '106', '106'
2019, 'SCOC1', 'SCOTIA', '1.24', '5.70', '6.26', '10.80', '17.62', '6.66', '2.98', '4.78', '0.00', '0.03', '0.19', '1.00', '57.26', '116', '116'
2019, 'UPPER KLAMATH'
2019, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2019, 'CHEO3', 'CHEMULT', '0.41', '2.30', '7.15', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2019, 'CHQO3', 'CHILOQUIN 7NW', '0.94', '1.98', '3.22', '3.82', '5.87', '1.55', '2.87', '3.19', '0.07', '0.02', '0.83', 'M', 'M'
2019, 'CRLO3', 'CRATER LAKE NP', '3.70', '7.99', '10.22', '8.35', '14.91', '5.57', '10.70', '5.14', '0.29', '0.01', '1.30', '5.54', '73.72', '111', '111'
2019, 'GBZO3', 'GERBER', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2019, 'HOWO3', 'HOWARD PRAIRIE', '1.35', '2.63', '4.21', '4.55', '8.80', '2.59', '2.79', '2.73', '0.11', '0.00', '0.78', '2.99', '33.53', '107', '107'
2019, 'KENO3', 'KENO', '0.48', '1.78', '2.52', '2.20', '4.32', '1.51', '2.43', '1.88', '0.05', '0.00', '0.54', '1.18', '18.89', '95', '95'
2019, 'LMT', 'KLAMATH FALLS', '0.41', '0.90', '1.62', '1.49', '2.05', '0.82', '1.64', '1.62', '0.08', '0.07', '0.63', '1.87', '13.20', '88', '88'
2019, 'COPC1', 'COPCO #1 DAM', '0.63', '1.79', '3.39', '2.86', '6.48', '1.10', '2.54', '1.13', '0.00', '0.00', '1.08', '2.25', '23.25', '111', '111'
2019, 'LOWER KLAMATH'
2019, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2019, 'BBAC1', 'BIG BAR 4E', 'M', 'M', 'M', '4.49', '6.40', '3.78', '0.95', '0.01', '0.01', '0.00', '0.44', 'M', 'M'
2019, 'CHNC1', 'CALLAHAN', '0.44', 'M', 'M', '3.60', '5.92', '2.30', '1.92', '4.49', '0.16', '0.02', 'M', 'M', 'M'
2019, 'COPC1', 'COPCO #1 DAM', '0.63', '1.79', '3.39', '2.86', '6.48', '1.10', '2.54', '1.13', '0.00', '0.00', '1.08', '2.25', '23.25', '111', '111'
2019, 'FOJC1', 'FORT JONES', '0.46', '2.83', 'M', 'M', '5.30', '1.20', '1.38', '1.27', '0.00', '0.00', '0.58', '1.01', 'M'
2019, 'HPAC1', 'HOOPA', '1.02', '7.22', '6.90', '12.19', '16.92', '5.36', '3.34', '3.24', '0.00', 'M', '0.19', '2.12', 'M'
2019, 'HPYC1', 'HAPPY CAMP', '1.34', '5.16', 'M', '9.53', '14.51', '3.66', '4.98', '2.97', '0.02', '0.00', '0.69', '2.16', 'M'
2019, 'HYAC1', 'HYAMPOM', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2019, 'MTHC1', 'MT. HEBRON RS', '0.41', '1.16', 'M', 'M', '3.86', '1.02', '0.65', '0.53', '0.24', '0.00', '0.48', '1.17', 'M'
2019, 'ORLC1', 'ORLEANS', '0.83', '7.06', 'M', '9.88', '14.17', '3.76', '4.12', '2.70', '0.00', 'M', '0.29', '2.78', 'M'
2019, 'STGC1', 'LAVA BEDS NM', 'M', '1.26', 'M', 'M', '1.59', '2.01', '1.16', '2.97', '0.24', '0.00', '0.46', '1.04', 'M'
2019, 'TRHC1', 'TRINITY RIVER HATCHERY', 'M', '5.95', '3.98', '6.33', '10.69', '4.32', '3.15', '2.05', '0.19', '0.00', '0.00', '1.06', 'M'
2019, 'TULC1', 'TULE LAKE', '0.57', '0.78', '3.24', '1.32', '2.31', '1.31', '1.66', 'M', '0.34', '0.03', '0.53', '1.39', 'M'
2019, 'WEAC1', 'WEAVERVILLE', '0.51', '5.15', '3.14', '7.29', '12.66', '4.64', '4.60', '2.62', '0.80', '0.00', '0.64', '0.70', '42.75', '110', '110'
2019, 'WLLC1', 'WILLOW CREEK 1NW', '1.49', '7.52', 'M', 'M', 'M', 'M', '3.39', '3.24', '0.04', '0.00', '2.02', '1.80', 'M'
2019, 'YKAC1', 'YREKA', '0.56', '2.04', '2.79', '2.20', '6.44', '0.78', '1.46', '1.09', '0.00', '0.00', '0.59', '0.80', '18.75', '94', '94'
2019, 'RUSSIAN...NAPA...SAN FRANCISCO BAY'
2019, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2019, 'ANGC1', 'ANGWIN PACIFIC UNION COLLEGE', '1.44', '5.13', '3.75', '10.92', '20.21', '8.01', '1.27', '3.87', '0.00', '0.00', '0.00', '0.10', '54.70', '132', '132'
2019, 'CLTC1', 'CALISTOGA', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2019, 'FFDC1', 'FAIRFIELD', '0.07', '4.52', '2.87', '6.29', '10.43', '5.57', '0.36', '2.83', '0.00', '0.00', '0.00', '0.00', '32.94', '133', '133'
2019, 'GRNC1', 'GRATON', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2019, 'KENC1', 'KENTFIELD', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2019, 'MHMC1', 'MOUNT HAMILTON', '0.11', '6.25', '3.10', '5.78', '11.57', '6.91', '1.40', '4.73', '0.00', '0.00', '0.00', '0.09', '39.94', '153', '153'
2019, 'NSHC1', 'NAPA STATE HOSPITAL', '0.22', '4.36', '2.78', '7.22', '9.87', '5.40', '0.45', '2.99', '0.00', '0.00', '0.00', '0.00', '33.29', '120', '120'
2019, 'OAMC1', 'OAKLAND MUSEUM', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2019, 'PORC1', 'POTTER VALLEY PH', '1.24', '4.93', '4.80', '8.85', '16.11', '7.46', '2.02', '3.29', '0.04', '0.00', '0.16', '0.35', '49.25', '105', '105'
2019, 'SFO', 'SAN FRANCISCO AIRPORT', '0.16', '3.12', '1.65', '4.21', '7.19', '4.47', '0.20', '2.00', '0.00', '0.00', '0.00', '0.06', '23.06', '112', '112'
2019, 'SFOC1', 'DOWNTOWN SAN FRANCISCO', '0.21', '3.56', '2.18', '5.13', '7.94', '4.31', '0.41', '1.94', '0.00', '0.00', '0.00', '0.12', '25.80', '109', '109'
2019, 'SJC', 'SAN JOSE INTL AIRPORT', '0.03', '1.92', '1.53', '2.89', '5.61', '2.81', '0.20', '1.44', '0.00', '0.00', '0.00', '0.13', '16.56', '111', '111'
2019, 'UKHC1', 'UKIAH FIRE DEPT', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2019, 'SACRAMENTO...YUBA...FEATHER...AMERICAN'
2019, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2019, '4LW', 'LAKEVIEW', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2019, 'AAT', 'ALTURAS', '1.26', '0.96', '1.16', '1.99', '2.70', '1.71', '2.24', '1.42', '0.14', '0.01', '0.54', '1.48', '15.61', '110', '110'
2019, 'ADNC1', 'ADIN', '1.61', '1.57', '1.69', '2.86', '3.67', '2.22', '2.20', '3.33', '0.00', '0.00', '0.54', '1.87', '21.56', '139', '139'
2019, 'AUBC1', 'AUBURN', '1.19', '5.56', '1.70', '4.92', '9.80', '3.78', '0.98', '1.60', '0.00', '0.00', '0.00', '2.15', '31.68', '85', '85'
2019, 'BODC1', 'BOWMAN DAM', '1.13', '9.58', '6.26', '17.33', '23.40', '15.21', '5.28', '7.20', '1.66', '0.00', '0.00', '4.09', '91.14', '137', '137'
2019, 'BUCC1', 'BUCKS CREEK', 'M', '7.60', '6.14', '16.84', '24.70', '11.46', '5.00', '8.38', '0.88', '0.00', '0.00', '2.41', 'M'
2019, 'BUKC1', 'BUCKHORN', '3.98', '8.96', '10.68', '13.68', '19.29', '16.51', '8.67', '8.50', '0.19', '0.00', '1.65', '3.03', '95.14', '140', '140'
2019, 'CANC1', 'CANYON DAM', '1.30', '2.64', '8.38', '10.10', '17.37', '5.59', '1.65', '3.83', '0.02', '0.00', '0.00', '1.96', '52.84', '140', '140'
2019, 'CHEC1', 'CHESTER', '0.38', '3.83', '4.41', '9.00', '12.19', '6.16', '1.90', '3.62', '0.40', '0.06', '0.01', '1.38', '43.34', '126', '126'
2019, 'CHUC1', 'CHICO UNIVERSITY FARM', '0.52', '3.40', '3.17', '5.82', '12.78', '4.91', '1.84', '4.80', '0.02', '0.00', '0.00', '0.56', '37.82', '142', '142'
2019, 'CLGC1', 'COLGATE PH', '0.68', '7.20', '4.60', '9.19', '14.81', '7.13', '3.56', '4.01', '0.00', '0.00', '0.00', '1.57', '52.75', '124', '124'
